id,name,store_name,com_code,area_code,zipcode,address1,address2,address3,tel,shopping_time,shopping_time_text,holiday_info,spec,parking_count,floor_start,floor_end,intro,map_x,map_y,map_info,culture_id,culture_tel,oil_yn,electric_yn,dlv_srv_yn,store_tp,store_l_yn,tel_no2,store_e_yn,tel_no3,store_m_yn,tel_no4,store_p_yn,tel_no5,store_dl_yn,store_dc_yn,store_sc_yn,store_bc_yn,store_tk_yn,store_pk_yn,store_mc_yn,store_fd_yn,store_ss_yn,store_n_yn,tel_no6,store_bt_yn,tel_no7
1127,이마트 천안서북점,,EMT,N,331220,충남 천안시 서북구 삼성대로 20,,충청남도 천안시 서북구 백석동 1047,041-580-9123,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","15,318",689,-1,6,무료주차 / 전기차 충전 지상 4층 주차장,36.8387304,127.1222458,"[버스 이용시]
버스 이용시 | 일반버스 3번 : 천안유통단지 정류장 하차
일반 버스 14번 : 백석 푸르지오 정류장 하차 삼성대로 방향 500m이동

[지하철 이용시]
성거, 직산방면 | 천안대로 → 업성동 삼거리 → 번영로 → 천안유통단지
아산, 탕정방면 | 음봉삼거리 → 음봉로 → 운동장 사거리 → 번영로 → 천안유통단지
천안터미널방면 두정역 → 삼성대로 → 천안유통단지
천안아산 KTX방면| 천안시청 → 운동장 사거리 → 번영로 → 천안유통단지",1127,041-580-9176,N,Y,N,A,,,Y,041-580-9107,Y,,,,,,,,,,,,,,,,
1129,이마트 별내점,,EMT,I,472501,경기도 남양주시 순화궁로 167,(별내동),경기도 남양주시 별내동 989,031-550-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","12,231",684,-1,6,"주차장 유료화 시행 : 2019년 9월 19일(목)부터~

※ 구매 금액별 무료 주차 시간
1만원이상 : 2시간, 3만원이상 : 3시간, 
5만원이상 : 4시간, 10만원이상 : 5시간

※ 일반요금
무료회차 시간 : 30분 이내, 기본요금 : 10분당 1,000원

※ 주요 임대매장 무료 주차 시간
약국/안경원 : 1시간, 카페/푸드코트 : 2시간
병원/놀이방 : 3시간, 경정비/미용실 : 6시간

※ 이마트 쇼핑 및 임대매장 영수증 합산 가능",37.64278,127.1260481,"[버스 이용시]
버스 이용시 | 1-2, 1001, 1155, 202, 77, 80, 82, 83, 85, 8844

[지하철 이용시]
지하철 이용시 | 경춘선 별내역 하차 2번 출구 (7호선,중앙선 상봉역 환승)

[자가용 이용시]
퇴계원에서 오시는 길 | 검문소사거리 우회전→별내농협 사거리 좌회전
도농, 구리에서 오시는 길 | 구리IC→퇴계원IC→갈매사거리→별내중아로
진접에서 오시는 길 | 금강로 →퇴계원IC→별내2로→별내역 방면
태릉, 묵동에서 오시는길 | 화랑로→육사삼거리→별내2로
신내동에서 오시는길 | 상봉중앙로1길→봉화삼거리→용마산로→갈매사거리→별내2로
진건에서 오시는길 | 진건오남로→용정리입구→진관IC→금강로→별내2로→별내중앙로",1129,031-550-1275,N,Y,N,A,,,Y,031-550-1207,,,,,,,,,,,,,,,,,
1130,이마트 풍산점,,EMT,I,410315,경기 고양시 일산동구 무궁화로 237,,경기도 고양시 일산동구 중산동 1809,031-910-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","13,554",582,1,7,"유료주차
- 무료주차 시간 30분 이내 / 기본요금 10분당 1,000원
-1만원이상  구매시 2시간 무료주차
-3만원이상  구매시 3시간 무료주차
-5만원이상  구매시 4시간 무료주차
-10만원이상  구매시 5시간 무료주차",37.673872,126.7870638,"[버스 이용시]
이마트 풍산역 또는 하늘마을3,4단지 정류장에서 하차
 - 010, 070, 081, 087, 999 버스 이용

[전철 이용시]
 경의중앙선 풍산역에서 하차(2번출구 맞은편)

[자가용 이용시]
서울 방면
강변북로 &gt; 자유로 &gt; 경의로 &gt; 풍산역 지하차도 우측길 진입 후 우회전
파주방면
덕이지구 &gt; 가구공단 &gt; 경의로 &gt; 풍산역 사거리 좌측길 진입 후 좌회전",1130,031-910-1275,N,Y,N,A,,,,,Y,,,,,,,,,,,,,,,,
1132,이마트 세종점,,EMT,Q,339014,세종특별자치시 금송로 687,,세종특별자치시 가람동 406,044-902-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","13,553",615,1,4,무료주차,36.4712354,127.2509953,"이마트 앞
지선버스 이용 시 53, 61

첫마을 7단지
간선버스 이용시 601, 602
지선버스 이용시 215, 655
광역버스 이용시 1004

첫마을 6단지
간선버스 이용시 601, 602
지선버스 이용시 53, 61, 215, 655
광역버스 이용시 1004

하차 후 첫마을 → 나리로 → 공주방향 도보 이동 5분",1132,044-902-1277,N,Y,N,A,,,Y,044-902-1207,,,,,,,,,,,,,,,,,
1134,이마트 광교점,,EMT,I,443270,경기도 수원시 광교로 191(이의동),,경기도 수원시 영통구 이의동 1240,031-328-9123,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]",15537,700,1,4,"○주차장(유료) 이용 안내
-1F: 야외주차장
-3~4F: 주차장

○무료주차 
   - 당일 1/3/5/10만원 이상 구매 시 2/3/4/5시간 무료주차 이용이 가능합니다

○주차요금 
  - 기본요금 10분당 1,000원
  - 30분 이내 회차 시 무료
  - 구매 영수증(종이,모바일)바코드 또는 꼬리표상 바코드로도 주차비 정산 가능
     ※ 꼬리표는 이마트앱 모바일영수증만 받기 설정 고객에게만 지급",37.2961928,127.0465333,"- 동수원 IC 옆에 위치
- 광교 역사박물관 맞은편에 위치하고 있슴
- 버스 이용 안내
  광역급행버스:M5115, M5121, M5422
  직행버스:3002,3007(수원터미널), 4000, 4500, 7002, 7200
  일반버스:5-3, 7-2, 11, 19, 60, 80, 400, 700-2, 720-1, 720-2
  마을버스:2, 6",1134,--,N,Y,N,A,,,,,Y,,,,,,,,,,,,,,,,
1136,이마트 김해점,김해점_일렉트로마트,EMT,J,50938,경남 김해시 김해대로 2232 (외동),이마트 김해점,경남 김해시 외동 1264,055-310-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","16,006.61","1,703",-1,4,"■ 이마트/신세계 김해점 주차유료화 시행
 - 시행시기 : 2019년 2월 1일부터~ 전면 유료화 운영
 - 주차요금 : 최초 1시간 무료제공, 30분당 1,000원
 - 운영구분 : 1시간무료 , 2시간무료-1만원 이상, 3시간무료-3만원이상
                   4시간 무료-5만원 이상  
 - 주차장 개방시간 : 10시~22시

※주차정보 : 1,703대
  - 지하 585대 , 지상1,061대,  옥외 57대",35.229944,128.871803,"※오시는 길 :
  - 경전철 봉황역 1번출구
    수로왕릉역 1번출구
  - 시내버스: 2,2-1,3,3-1,4,6,7,14,21,21-1,30,31,35,44,56,59-1,82,97,98,100,31A",,,Y,Y,Y,A,,,Y,055-310-1265,Y,,,,,,,,,,,,,,,,
1137,이마트 의왕점,일렉트로마트_의왕점,EMT,I,16058,"경기 의왕시 경수대로 262 (오전동, 서해그랑블)",B1F~B2F 이마트의왕점,경기 의왕시 오전동 324-4,031-8063-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]",18743.82,651,-4,-1,"최초 30분 무료
1만원 이상 구매시 1시간 무료
3만원 이상 구매시 2시간 무료
5만원 이상 구매시 3시간 무료
최대 5시간까지만 무료 주차가 가능하며, 추가시10분당 500원

운영시간 - 09:30 ~ 23:00",37.34995849,126.9735988,"※서울방면에서 오실때
- 차량 이용 시
(네비게이션 검색 : 이마트 의왕점 또는 의왕 서해그랑블)
  ㆍ성수 오피스 출발 기준
    → 총 거리 38km, 소요시간 45분 
    ※경로 : 동부간선도로 &gt; 분당수서간도시고속화도로 &gt; 수도권제1순환고속도로 &gt; 과천봉담도시고속화도로 
- 택시 이용 시
  ㆍ성수오피스 출발 기준
    → 비용 약 33,000원(카카오택시 기준)
- 대중교통 이용 시
(점포 인근 지하철역 없음)
  ㆍ지하철 + 버스 환승
    → ②호선 성수역 ④호선 사당역 버스 환승
    ※ 버스 : 마을버스 8번, 일반 777번, 일반 10번, 간선441번
    → 고천, 의왕시청 정류장 하차 후 도보 20분 이동

※타 지역에서 오실때
- 차량 이용 시
(네비게이션 검색 : 이마트 의왕점 또는 의왕 서해그랑블)
- 대중교통 이용 시
(점포 인근 지하철역 없음)
   ㆍ지하철 + 버스 환승
     → ①호선 당정역에서 버스 환승
     ※ 버스 : 일반 87번, 일반 8번, 마을버스 10번
     → 고천, 의왕시청 정류장 하차 후 도보 5~10분 이동
- 안양방면에서 오실때
    ※ 버스 : 일반 777번, 일반 8번, 일반 60-1번, 간선 441번, 502번
- 북수원방면에서 오실때
    ※ 버스 : 일반 65번, 일반 301번, 마을버스 10번",,,N,Y,Y,A,,,,,,,,,,,,,,,,,,,,,
1006,서부산점,,EMT,B,617050,부산 사상구 낙동대로 910,,부산광역시 사상구 감전동 502-1,051-310-1234,10:00~22:00,,[],"6,456","1,004",-2,5,3시간 무료주차,35.1420005,128.9710308,"대중교통이용안내&gt;
엄궁동방면  
1. 16번/68번 타고 남태평양호텔 하차 -&gt; 138번 타고 이마트 하차
2. 138번 타고 이마트 하차

학장동방면 
1. 15번타고 학장입구하차 -&gt; 138번 타고 이마트 하차
2. 68번타고 엄궁중학교하차 -&gt; 138번 타고 이마트 하차
3. 사상전화국 138번 타고 이마트 하차

하단동방면  
동아대 입구/하단역 138/138-1 타고 감전동이마트 하차

구포방면 
 126번, 123번타기

[지하철이용시] 
부산2호선 사상역하차 -&gt; 4번출구 나와서 138-1번 환승

[자가용이용안내 ]
엄궁동방면  엄궁삼거리 감전IC 방면으로 좌회전(낙동대로)-&gt; 우회전(낙동대로 916번길)     
학장동방면  세원교차로 하단 농수산물 도매시장 방면으로 우측방향 -&gt; 학장동 감전IC 방면으로 우측방향(장인로) -&gt; 좌회전(장인로 20번길)
구포방면  감전교차로 하단농수산물도매시장 방면으로 좌측방향(낙동대로) -&gt; 좌회전",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1008,이마트 동광주점,,EMT,E,501080,광주 동구 중앙로 358,,광주광역시 동구 계림동 100-11,062-519-1234,11:00~21:00,,[],"4,298",253,-3,1,무료주차,35.16399,126.920213,"[버스 이용시]
서방사거리 육교:  풍암06, 송정19, 용봉83, 일곡180, 두암181, 용전184, 160
계림사거리:  문흥38, 운림54, 금남56, 석곡87, 160
서방사거리:  순환01, 일곡38, 송암47,
광주은행 경양로지점: 518, 금남55, 송정98, 지원151
(하차 후 계림초등학교방면 사거리로 이동하여 횡단 후 왼쪽 서방사거리 방향으로 이동)

[자가용 이용시]
운암,광천동 방면: 운암고가 - 전남대사거리 - 서방사거리 신호 지난 후 금호아파트방향 우회전 - 오른쪽편 지하주차장 입구
백운,학,지산동 방면: 조선대 - 법원 - 교육대 - 서방사거리 신호지나기 전 유턴 금호아파트방향 우회전 - 오른쪽편 지하주차장 입구
문흥지구 방면: 무등도서관 사거리 - 서방사거리에서 좌회전 금호아파트방향 우회전 - 오른쪽편 지하주차장 입구
시내 방면: 대인시장 - 광주고 - 계림사거리 직진 - 육교 지나기전 우회전 금호아파트방향으로 진행 - 왼쪽편 지하주차장 입구",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1002,이마트 일산점,,EMT,I,10421,경기 고양시 일산동구 중앙로 1124,,경기 고양시 일산동구 백석동 1194,031-900-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","6,360",342,-2,2,"무료주차
※ 장기(일별) 주차시 별도 주차요금 징수",37.64808817,126.7822557,"[버스이용시] 
「금계초등학교/이마트」정류장 하차 
·노란(마을버스) : 066, 078, 080, 081
·파란(간선/좌석버스) : 700, 760, 921
·초록(일반버스) : 11, 90
·빨강(광역버스) : 9707

「흰돌마을(중)」 정류장 하차 
·노란(마을버스) : 010, 068, 078, 082A, 082B, 089
·파란(간선/좌석버스) : 830, 871 
·초록(일반/지선버스) : 56, 66, 80, 95, 96, 150, 7727
·빨강(직행/공항버스) : 200, 3300

 [지하철이용시] 
·3호선 백석역 5번출구(마두역방향 도보5분거리) 
·3호선 마두역 8번출구(백석역방향 도보5분거리)

[자가용 이용시] 
·백석역방향→이마트사거리→이마트일산점(우측방향) 
·마두역방향→이마트사거리→이마트일산점(좌측방향)",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1004,이마트 제주점,,EMT,P,690032,제주특별자치도 제주시 탑동로 38,,제주특별자치도 제주시 삼도이동 1259,064-729-1234,10:00~22:00,,"[2023-06-09,2023-06-24,2023-07-14,2023-07-22,2023-01-22]","6,152",528,-1,5,"[주차장 이용 시]
이마트 실내 및 야외 주차장 무료 이용",33.518083,126.5209,"[자가용 이용시]
제주국제공항에서 택시이용시 8분, 제주국제부두에서 택시이용시 5분
제주시 중앙로에서 도보로 15분, 승용차 이용시 5분거리
제주국제부두에서 도보이용시 공항방면으로 15분
성산항에서 시외버스 이용시 1시간, 승용차 1시간
이마트제주점에는 도보나, 택시이용이 편리함

[버스 이용시]
30번 버스노선 이용시 탑동보룡약국 앞 또는 라마다호텔 앞에서 하차 후 도보로 3분거리",1004,064-729-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1005,이마트 남원점,,EMT,M,590120,전북 남원시 남문로 385-16,,전라북도 남원시 왕정동 146-1,063-620-3123,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","2,764",170,-1,1,무료주차,35.4078294,127.3750404,"[버스 이용시]
1-1. 남원시외버스터미널에서 시외버스터미널 버스정류장까지 약 30m 걷기
1-2. 공설시장.왕정동 버스정류장.하이마트에서 내리기 약 4분 (하행선 버스 모두이용가능)
2-1. 남원고속버스터미널에서 용성중학교.고속버스터미널 버스정류장까지 약 30m 걷기
2-2. 남원고속버스터미널에서 도통동 주공아파트 버스정류장까지 약 30m 걷기
3-1  공설시장.왕정동 버스정류장.하이마트에서 내리기 약 4분 (하행선 버스 모두이용가능)",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1999,이마트 안양점,,EMT,I,13954,"경기 안양시 동안구 관악대로 104 (비산동, 부방유통)",이마트 안양점,경기 안양시 동안구 비산동 411-8,031-380-3300,10:00~22:00,"삼성디지털프라자,스타벅스,애플/애플as,이철헤어,안경점,사진관,주얼리,소아과,약국,동물병원","[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]",9868,580,-1,4,유료주차(무인정산기),37.39837532,126.9353455,"[버스 이용시]
- 안양시내 방면
  중앙사거리 롯데씨네마 앞에서 : 3번, 8번, 8-1번, 9번, 11-1번,11-3번
-인덕원 방면
  인덕원역 8번출구앞에서 : 8번, 8-1번, 9-3번, 11-1번, 11-2번, 11-3번
- 범계역(평촌) 방면
범계역 3번 출구앞에서 : 3번, 5-2번, 7번(마을버스)
- 비산사거리 이마트 경유 마을버스
3번(비산1동 임곡마을-안양역), 7번(임곡지구-부안중), 5-1번(안양2동 대우APT-안양시청),
6-2번(석수1동 경인교대-신촌동)
- 지선버스(초록색) : 4425(908)번, 5625(103)번, 5626(103-1)번, 5713(703)번
- 정류장명은 [비산사거리 이마트앞]에서 하차하시면 됩니다.",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1102,이마트 포항이동점,,EMT,K,791210,경북 포항시 북구 대이로 188,,경상북도 포항시 북구 득량동 305,054-721-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","10,598",767,-1,7,무료주차,36.031491,129.338693,"[버스 이용시]
일반버스 : 130번 108번

[자가용 이용시]
대구방면 : 포항IC 통과 후 2km 직진 후 좌회전
흥해방면 : 신항만 순환도로 이용(포항시청방면)",1102,054-721-1250,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1007,이마트 김천점,,EMT,K,740150,경북 김천시 시청로 75,,경상북도 김천시 신음동 990-1,054-420-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","6,179",350,1,4,무료주차,36.1349523,128.1168079,"[버스 이용시]
일반
11, 22, 22-1, 22-2, 22-3, 22-4
좌석
111-6, 222, 222-2",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1998,이마트 부천점,,EMT,I,14637,"경기 부천시 부천로 1 (심곡본동, 부천역사쇼핑몰)",이마트 부천점,경기 부천시 심곡본동 316-2,032-610-5123,10:00~22:00,"※ 매월 두번째, 네번째 일요일 정기 휴점","[2023-06-11,2023-06-25,2023-01-22]","14,537",737,3,7,"주차장 요금안내

[구매고객]
1만원이상 ~ 2만원미만 : 1시간 무료
2만원이상 ~ 3만원미만 : 2시간 무료
3만원이상 ~ : 3시간 무료(최대 3시간  무료주차가능)

[일반고객]
최초~40분까지 : 1,000원
40분초과시 매 10분당 : 500원",37.48403854,126.7826474,"[지하철 이용시]
부천역 1,2,3,4 출구에서 20M 위치하고 있음.

[버스 이용시]

- 1번출구(남부방면) : 31, 31-1, 31-3, 31-5, 31-9, 38, 53
- 2번출구(남부방면) : 1, 3-1, 6, 6-2, 12-1, 20, 22, 23-2, 31-3, 38, 53, 60-1, 61, 83, 88, 96
- 3번출구(북부방면) : 간선버스 606, 661
- 4번출구(북부방면) : 3, 3-1, 5-2, 5-3, 5-4, 5-5, 5-6, 11, 70-2, 71

[자가용 이용시]
① 송내/ 중동역에서 오실경우- 경인로 이용 후 U턴 후
② 역곡/소사에서 오실경우- 경인로 이용 후 우회전",1998,032-610-5055,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1011,이마트 원주점,,EMT,H,220150,강원 원주시 북원로 1928,,강원도 원주시 무실동 1062-1,033-749-1234,10:00~22:00,,"[2023-07-12,2023-07-26,2023-06-14,2023-06-28,2023-01-22]","9,527",555,-1,4,"무료주차     
전기차 충전소 5대(급속2대/완충 3대)",37.3201108,127.918978,"[시내버스]
8, 9, 30, 90, 91번

[원주역 방향에서 승용차 이용시]
(영원로)우회전→(원문로)우회전→단계사거리좌회전(좌회전→좌회전)

[고속/시내버스터미널 방향에서 승용차 이용시]
우회전→(북원로)우회전→(북원로)우회전→좌회전→좌회전",,,Y,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1095,이마트 역삼점,,EMT,A,135080,서울특별시 강남구 역삼로 310,,서울특별시 강남구 역삼동 755,02-6908-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","4,354",350,-2,-1,"주차위치 : 지상 1층 ~ 지하 5층
주차요금 : 기본 2시간 무료 / 추가 10분당 1,000원",37.4994789,127.0484915,"[버스 이용시]
마을버스 : 07
파란(간선버스) : 147, 242, 350

[지하철이용시] --&gt; 2호선/수인분당선 : 선릉역
도보시(거리 700m,10~15분) 
2호선/수인분당선 선릉역 3번 출구 직진 300m → 도성초교 사거리 우회전 300m 도성초교 맞은편 한솔필리아 지하1층

[승용차 이용시]
언주로(성수대교 →구룡터널) 이용시 : 르네상스 호텔 사거리  → 개나리 아파트 사거리 좌회전  → 300m앞 한솔필리아 지층
구룡터널(분당/내곡  → 강남) 이용시 : 영동 세브란스 병원 사거리  → 개나리 아파트 사거리 우회전  → 300m앞 한솔필리아 지층",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1019,이마트 상봉점,,EMT,A,131809,서울 중랑구 상봉로 118,,서울특별시 중랑구 망우동 506-1,02-490-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","9,873",579,1,8,"▣주차요금 : 10분당 1,000원
▣쇼핑금액대별 요금안내 :
 1만원 이상 : 2시간 무료주차
 3만원 이상 : 3시간 무료주차
 5만원 이상 : 4시간 무료주차
 (1일 주차) : 20,000원 징수
▶ 신용카드전용, 사전/무인정산 주차장으로 운영합니다.
▶ 출차전 사전정산 하시면 빠르게 출차하실수 있습니다.
    -.당일 구매영수증 / 이마트 앱 영수증(종이없는 영수증) 정산 가능.",37.596601,127.0935767,"[버스 이용시]
상봉터미널 정류장 하차
초록(지선버스) 2012, 2230, 2015번
파란(간선버스) 201, 260, 270, 240번
빨강(광역버스) 765-1, 1330, 1330-1, 1330-2, 1330-3, 1330-4, 1330-44, 8004번
경기버스 3, 51, 52, 53, 7-5, 8, 8-2, 30, 65, 70, 88, 165, 165-3, 166-1, 167, 202, 330-1, 707, 765, 765-1번

[지하철 이용시]
7호선/경의중앙선/경춘선 [상봉역] 2번 출구 전방 600m 망우역 사거리에서 우회전하셔서 100m앞에 위치합니다.
경의중앙선/경춘선 [망우역] 1번 출구 전방 200m(도보3분) 거리에 위치합니다.",1019,02-490-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1022,이마트 목포점,,EMT,L,530420,전남 목포시 옥암로 138,,전라남도 목포시 옥암동 915-25,061-260-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","10,396",624,1,3,무료주차,34.811625,126.425025,"[버스 이용시]
[간선버스] 13번 
[지선버스] 10번, 20번, 112번 
[외곽버스] 119번, 300번, 700번 

[자가용 이용시]
백련대로를 이용하여 하당 포르모 사거리에서 좌회전후 500m직진 
옥암,남악지구에서 승용차 이용시 
도청입구 사거리에서 우회전하여 400m직진후 하당동주민센터 방향으로 500m직진 
여객선터미널 방면에서 승용차 이용시 
구자유시장 → 백년대로 → 포르모 사거리 → 이마트",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1023,이마트 동인천점,,EMT,C,400070,인천 중구 인중로 134,,인천광역시 중구 신생동 38,032-451-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","11,797",780,1,5,"■ 무인정산 주차시스템
☞ 무료회차 시간 : 30분 이내
☞ 기본요금 : 10분당 1,000원
   추가 10분당 1,000원(ex:31분 주차시 4,000원)
☞ 주차장 운영시간 : 10:00 ~ 22:00
   매월 둘째/넷째주 일요일 의무휴점일 제외
☞ 구매 금액별 무료주차 시간
   1만원/3만원/5만원/10만원 이상 구매시
   1시간/2시간/3시간/4시간 무료
☞ 주요 임대매장 무료주차 시간
   약국 : 1시간,  카페/식음/열쇠 : 2시간
   피부관리/놀이방 : 3시간,  경정비/세차 : 6시간
   이마트 무료주차 시간과 합산가능
   (경정비를 제외한 테넌트별 합산 시간은 최대 4시간 까지 가능)

※ 신용카드 전용 사전무인정산 시스템
    주차료 발생시 현금결제 불가",37.466673,126.6291064,"[자차 이용시]
인천 월미도 방향(인천여자상업고등학교 맞은편)
제1 경인고속도로 끝 인천항을 거점으로 우회전→수인4거리(좌회전)→직진시우측에 이마트 동인천점 위치

[버스 이용시]
(버스) 9번,23번, 24번, 72번 이용시 인천여자상업고등학교 정류장 하차 (맞은편 삼성아파트 정류장)

[지하철 이용시]
수인분당선 신포역 하차 6번출구 도보로 6분",1023,032-451-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1025,이마트 군산점,,EMT,M,573320,전북 군산시 구암3.1로 137,,전라북도 군산시 경암동 590-296,063-472-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","13,882","1,018",1,3,무료주차,35.9823607,126.7349244,"버스 이용시]
- 군산대,미룡동,상평,진포테마공원 : 57번,58번,59번
- 미룡주공,군산대,산북시영@,극동사거리,시민회관,명산동 : 61번 ~ 66번
- 군산역,제일고,시청,군산의료원,중앙로,터미널 : 81번
- 비응항,오식도,GM대우,소룡사거리,극동사거리,군산의료원 : 85번
- 미룡주공,군산대,산북초교,서해초교,군산의료원,지곡동신,오투그란데,시립도서관,삼학동 : 86번",1025,063-472-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1100,이마트 감삼점,,EMT,D,704150,대구광역시 달서구 와룡로 143,,대구광역시 달서구 감삼동 521,053-722-1234,00:00~00:00,영업종료 7월 7일(수) 15시까지 영업,[],"8,820",710,-3,2,무료주차,35.8455549,128.5365629,"[버스 이용시]
버스 이용시(우방드림시티 앞/건너편)
노선 : 달서5, 성서2, 서구1-1

[지하철 이용시]
2호선 문양방면 - 죽전역 - 2번 출구 - 알리앙스웨딩 맞은편에서 우방드림시티상가 쪽으로 도보 5분 - 이마트 감삼점 도착(우방드림시티 지하3층)

[자가용 이용시]
(성서방면에서 오실때) 
성서계대 - 대구은행 네거리 - 우리은행 네거리 - 죽전네거리 우회전→ 500m앞 우측 우방드림시티 상가 지하3층 이마트 감삼점 도착
(시내방면에서 오실때)
시내 반월당 - 서문시장 - 두류네거리 - 감삼네거리 - 죽전네거리 좌회전→ 500m앞 우측 우방드림시티 상가 지하3층 이마트 감삼점 도착",,,N,N,N,E,,,,,,,,,,,,,,,,,,,,,
1041,이마트 명일점,,EMT,A,134070,서울 강동구 고덕로 276,,서울특별시 강동구 명일동 46-4,02-2145-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","9,290",433,-3,5,"이용시간 : 10:00~23:00
1만원 이상 구매 고객_2시간 무료 주차
3만원 이상 구매 고객_3시간 무료 주차
5만원 이상 구매 고객_4시간 무료 주차
10만원 이상 구매 고객_5시간 무료 주차

이용요금 : 최초 30분 무료, 이후 10분당 1,000원
*24시 ~ 익일 숙박차량은 전일요금 적용",37.5543306,127.1559885,"[지하철 이용안내]
5호선 고덕역 4번출구에서 50m 전방

[버스 이용시
지선버스(초록색) : 3412(고덕역), 3411, 3413, 3418, 3321(동서신의학병원)
간선버스(파랑색) : 304(고덕역), 342(강동경희대병원

[차량 이용시]
강일동 입구 사거리에서 상일IC 방면 좌회전 후 300m 앞 삼거리에서 상일동역 방향 우회전 후 800m 정방 사거리에 위치",1041,02-2145-1250,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
1098,이마트 계양점,,EMT,C,407060,인천광역시 계양구 봉오대로 785,이마트계양점,인천광역시 계양구 작전동 911-1,032-717-1234,10:00~22:00,,"[2023-07-09,2023-07-23,2023-06-11,2023-06-25,2023-01-22]","10,484",738,-2,6,"■ 무인정산 주차 시스템 이용 안내
최초30분 무료회차(30분초과시 10분당 1,000원)
추가10분당 1,000원(EX:31분 주차시 4,000원),일일권 5만원, 월정기권[평일] 8만원
이마트 매장 이용시: 1만원- 2시간 / 3만원-3시간 / 5만원-4시간 / 10만원- 5시간 
임대 매장 이용시: 각 매장별 무료주차시간 상이하므로 해당 임대매장에서 무료시간 적용
※ 최대 4시간을 초과 할 수 없습니다(영수증합산 가능)
※ 운영시간: 10시 ~ 22시(2째,4째주 일요일 의무휴점일 제외)

■ 전기차충전소 3F (급속 4대, 완속 1대)",37.5310523,126.7367335,"[버스 이용시]
시내버스:2-1,66,76,79,80,81-1,87번 
광역버스:1500번 
마을버스:588번(동보아파트 하차 보도 5분거리) 

[지하철 이용시]
지하철:작전역에 하차 1,2,4번 출구 (시내버스:2-1,80번/마을버스:588번) 
계산역에 하차 1,3번 출구 (시내버스:80번/마을버스:588번)",,,N,Y,N,E,,,,,,,,,,,,,,,,,,,,,
